State,Year,Excessive drinking,Median household income
GA,1/1/2015,,30348
GA,1/1/2014,,31683
GA,1/1/2015,,32838
GA,1/1/2014,,35474
GA,1/1/2015,,35673
GA,1/1/2014,0.133,78717
GA,1/1/2015,0.133,81368
GA,1/1/2014,0.109,38523
GA,1/1/2015,0.109,39381
GA,1/1/2014,0.186,87380
GA,1/1/2015,0.186,87565
GA,1/1/2014,,35150
GA,1/1/2015,,40114
GA,1/1/2014,0.179,55816
GA,1/1/2015,0.179,55474
GA,1/1/2014,,39637
GA,1/1/2015,,39323
GA,1/1/2014,,35637
GA,1/1/2015,,37955
GA,1/1/2014,0.154,43782
GA,1/1/2015,0.154,43533
GA,1/1/2014,,41141
GA,1/1/2015,,42291
GA,1/1/2014,,32860
GA,1/1/2015,,35212
GA,1/1/2014,,43406
GA,1/1/2015,,42842
GA,1/1/2014,0.147,56665
GA,1/1/2015,0.147,59081
GA,1/1/2014,,41343
GA,1/1/2015,,40530
GA,1/1/2014,0.157,49636
GA,1/1/2015,0.157,46986
GA,1/1/2014,,25416
GA,1/1/2015,,26281
GA,1/1/2014,0.177,39407
GA,1/1/2015,0.177,39548
GA,1/1/2014,0.184,63806
GA,1/1/2015,0.184,60977
GA,1/1/2014,,36483
GA,1/1/2015,,40225
GA,1/1/2014,,39756
GA,1/1/2015,,40123
GA,1/1/2014,0.131,57848
GA,1/1/2015,0.131,60087
GA,1/1/2014,0.138,54307
GA,1/1/2015,0.138,52297
GA,1/1/2014,,32965
GA,1/1/2015,,35854
GA,1/1/2014,0.103,50403
GA,1/1/2015,0.103,52385
GA,1/1/2014,,41842
GA,1/1/2015,,42343
GA,1/1/2014,,32867
GA,1/1/2015,,34481
GA,1/1/2014,,29316
GA,1/1/2015,,29152
GA,1/1/2014,,29525
GA,1/1/2015,,28445
GA,1/1/2014,,28995
GA,1/1/2015,,29565
GA,1/1/2014,,51941
GA,1/1/2015,,51650
GA,1/1/2014,,38892
GA,1/1/2015,,40915
GA,1/1/2014,,33481
GA,1/1/2015,,35101
GA,1/1/2014,0.092,34910
GA,1/1/2015,0.092,33974
GA,1/1/2014,0.153,63338
GA,1/1/2015,0.153,63272
GA,1/1/2014,0.183,41922
GA,1/1/2015,0.183,40175
GA,1/1/2014,,36396
GA,1/1/2015,,35683
GA,1/1/2014,,39176
GA,1/1/2015,,41147
GA,1/1/2014,0.141,36920
GA,1/1/2015,0.141,37138
GA,1/1/2014,,44289
GA,1/1/2015,,42919
GA,1/1/2014,,28654
GA,1/1/2015,,28844
GA,1/1/2014,0.152,40209
GA,1/1/2015,0.152,43611
GA,1/1/2014,,33633
GA,1/1/2015,,34680
GA,1/1/2014,,36331
GA,1/1/2015,,37328
GA,1/1/2014,,37040
GA,1/1/2015,,36346
GA,1/1/2014,,35312
GA,1/1/2015,,34962
GA,1/1/2014,,32262
GA,1/1/2015,,32535
GA,1/1/2014,,30020
GA,1/1/2015,,32280
GA,1/1/2014,,50594
GA,1/1/2015,,54793
GA,1/1/2014,,33983
GA,1/1/2015,,37128
GA,1/1/2014,,46445
GA,1/1/2015,,48337
GA,1/1/2014,0.137,35918
GA,1/1/2015,0.137,40343
GA,1/1/2014,0.182,43264
GA,1/1/2015,0.182,40414
GA,1/1/2014,0.119,48780
GA,1/1/2015,0.119,50862
GA,1/1/2014,0.121,75532
GA,1/1/2015,0.121,72478
GA,1/1/2014,,42992
GA,1/1/2015,,44026
GA,1/1/2014,0.105,59621
GA,1/1/2015,0.105,60008
GA,1/1/2014,,39726
GA,1/1/2015,,42602
GA,1/1/2014,0.124,50131
GA,1/1/2015,0.124,53332
GA,1/1/2014,,38777
GA,1/1/2015,,36214
GA,1/1/2014,,51781
GA,1/1/2015,,52393
GA,1/1/2014,,37815
GA,1/1/2015,,38730
GA,1/1/2014,,35847
GA,1/1/2015,,37012
GA,1/1/2014,,40644
GA,1/1/2015,,42934
GA,1/1/2014,,28675
GA,1/1/2015,,29111
GA,1/1/2014,,37684
GA,1/1/2015,,38114
GA,1/1/2014,,28497
GA,1/1/2015,,28105
GA,1/1/2014,0.174,36490
GA,1/1/2015,0.174,36069
GA,1/1/2014,0.125,50699
GA,1/1/2015,0.125,50646
GA,1/1/2014,,39105
GA,1/1/2015,,38944
GA,1/1/2014,,33508
GA,1/1/2015,,35087
GA,1/1/2014,,31785
GA,1/1/2015,,34814
GA,1/1/2014,,35761
GA,1/1/2015,,39068
GA,1/1/2014,,34384
GA,1/1/2015,,36318
GA,1/1/2014,,27009
GA,1/1/2015,,28304
GA,1/1/2014,,32590
GA,1/1/2015,,32474
GA,1/1/2014,,30909
GA,1/1/2015,,33168
GA,1/1/2014,,27124
GA,1/1/2015,,28917
GA,1/1/2014,,37818
GA,1/1/2015,,35983
GA,1/1/2014,,30266
GA,1/1/2015,,30538
GA,1/1/2014,,27655
GA,1/1/2015,,28334
GA,1/1/2014,,31095
GA,1/1/2015,,31826
GA,1/1/2014,0.137,35909
GA,1/1/2015,0.137,38914
GA,1/1/2014,0.085,33716
GA,1/1/2015,0.085,33902
GA,1/1/2014,0.124,31820
GA,1/1/2015,0.124,32311
GA,1/1/2014,,37826
GA,1/1/2015,,39854
GA,1/1/2014,,32063
GA,1/1/2015,,31917
GA,1/1/2014,0.102,38598
GA,1/1/2015,0.102,42044
GA,1/1/2014,,26408
GA,1/1/2015,,31817
GA,1/1/2014,,36549
GA,1/1/2015,,36107
GA,1/1/2014,,38334
GA,1/1/2015,,39677
GA,1/1/2014,,34395
GA,1/1/2015,,34709
GA,1/1/2014,0.099,36628
GA,1/1/2015,0.099,40512
GA,1/1/2014,0.11,52737
GA,1/1/2015,0.11,54294
GA,1/1/2014,,33017
GA,1/1/2015,,32211
GA,1/1/2014,,30063
GA,1/1/2015,,30967
GA,1/1/2014,,33068
GA,1/1/2015,,36807
GA,1/1/2014,,37957
GA,1/1/2015,,38081
GA,1/1/2014,,32789
GA,1/1/2015,,34374
GA,1/1/2014,,27514
GA,1/1/2015,,30779
GA,1/1/2014,,41283
GA,1/1/2015,,41337
GA,1/1/2014,0.11,39860
GA,1/1/2015,0.11,39946
GA,1/1/2014,,31241
GA,1/1/2015,,33308
GA,1/1/2014,,31957
GA,1/1/2015,,33662
GA,1/1/2014,,36219
GA,1/1/2015,,35745
GA,1/1/2014,,35815
GA,1/1/2015,,36616
HI,1/1/2014,0.218,49048
HI,1/1/2015,0.218,47377
HI,1/1/2014,0.187,70779
HI,1/1/2015,0.187,72649
HI,1/1/2014,0.212,55614
HI,1/1/2015,0.212,55844
HI,1/1/2014,0.205,59281
HI,1/1/2015,0.205,62277
IA,1/1/2014,0.188,46917
IA,1/1/2015,0.188,47905
IA,1/1/2014,,42338
IA,1/1/2015,,44004
IA,1/1/2014,0.24,45923
IA,1/1/2015,0.24,44673
IA,1/1/2014,0.233,38685
IA,1/1/2015,0.233,37683
IA,1/1/2014,0.174,47823
IA,1/1/2015,0.174,47227
IA,1/1/2014,0.189,59333
IA,1/1/2015,0.189,59179
IA,1/1/2014,0.192,48625
IA,1/1/2015,0.192,46281
IA,1/1/2014,0.218,51399
IA,1/1/2015,0.218,52578
IA,1/1/2014,0.241,60034
IA,1/1/2015,0.241,61665
IA,1/1/2014,0.195,54382
IA,1/1/2015,0.195,54383
IA,1/1/2014,0.191,45582
IA,1/1/2015,0.191,47514
IA,1/1/2014,0.154,51605
IA,1/1/2015,0.154,53920
IA,1/1/2014,0.273,47044
IA,1/1/2015,0.273,47351
IA,1/1/2014,0.201,50372
IA,1/1/2015,0.201,51328
IA,1/1/2014,0.186,44906
IA,1/1/2015,0.186,45191
IA,1/1/2014,0.212,57084
IA,1/1/2015,0.212,58530
IA,1/1/2014,0.184,43822
IA,1/1/2015,0.184,46063
IA,1/1/2014,0.187,48794
IA,1/1/2015,0.187,51655
IA,1/1/2014,0.295,48963
IA,1/1/2015,0.295,50342
IA,1/1/2014,,44043
IA,1/1/2015,,42776
IA,1/1/2014,0.181,48190
IA,1/1/2015,0.181,51399
IA,1/1/2014,0.333,44236
IA,1/1/2015,0.333,48626
IA,1/1/2014,0.235,46217
IA,1/1/2015,0.235,49702
IA,1/1/2014,0.162,48775
IA,1/1/2015,0.162,48555
IA,1/1/2014,0.19,73052
IA,1/1/2015,0.19,79309
IA,1/1/2014,0.191,42459
IA,1/1/2015,0.191,44477
IA,1/1/2014,,37561
IA,1/1/2015,,37534
IA,1/1/2014,0.221,54718
IA,1/1/2015,0.221,54587
IA,1/1/2014,0.192,42082
IA,1/1/2015,0.192,42882
IA,1/1/2014,0.167,51885
IA,1/1/2015,0.167,58610
IA,1/1/2014,0.308,50137
IA,1/1/2015,0.308,51907
IA,1/1/2014,0.28,44060
IA,1/1/2015,0.28,46892
IA,1/1/2014,0.222,43039
IA,1/1/2015,0.222,44739
IA,1/1/2014,0.169,43478
IA,1/1/2015,0.169,48964
IA,1/1/2014,0.159,51139
IA,1/1/2015,0.159,47879
IA,1/1/2014,0.121,50826
IA,1/1/2015,0.121,50934
IA,1/1/2014,,46295
IA,1/1/2015,,47936
IA,1/1/2014,0.177,57011
IA,1/1/2015,0.177,61381
IA,1/1/2014,0.167,49400
IA,1/1/2015,0.167,53708
IA,1/1/2014,0.15,51773
IA,1/1/2015,0.15,50867
IA,1/1/2014,0.196,49006
IA,1/1/2015,0.196,54835
IA,1/1/2014,0.186,48445
IA,1/1/2015,0.186,51907
IA,1/1/2014,0.197,50963
IA,1/1/2015,0.197,53764
IA,1/1/2014,0.18,45647
IA,1/1/2015,0.18,50084
IA,1/1/2014,0.217,48169
IA,1/1/2015,0.217,45975
IA,1/1/2014,0.202,51637
IA,1/1/2015,0.202,52286
IA,1/1/2014,0.232,51014
IA,1/1/2015,0.232,51948
IA,1/1/2014,0.179,55723
IA,1/1/2015,0.179,58028
IA,1/1/2014,0.253,45885
IA,1/1/2015,0.253,46180
IA,1/1/2014,0.192,51723
IA,1/1/2015,0.192,55492
IA,1/1/2014,,40921
IA,1/1/2015,,41942
IA,1/1/2014,0.224,52934
IA,1/1/2015,0.224,53204
IA,1/1/2014,0.316,52442
IA,1/1/2015,0.316,54749
IA,1/1/2014,0.224,44648
IA,1/1/2015,0.224,47626
IA,1/1/2014,0.158,51137
IA,1/1/2015,0.158,55972
IA,1/1/2014,0.261,41291
IA,1/1/2015,0.261,45307
IA,1/1/2014,0.194,57663
IA,1/1/2015,0.194,56503
IA,1/1/2014,0.216,48191
IA,1/1/2015,0.216,51387
IA,1/1/2014,,45158
IA,1/1/2015,,41011
IA,1/1/2014,0.162,54695
IA,1/1/2015,0.162,60548
IA,1/1/2014,0.143,59417
IA,1/1/2015,0.143,59074
IA,1/1/2014,0.076,48705
IA,1/1/2015,0.076,48978
IA,1/1/2014,0.105,55505
IA,1/1/2015,0.105,56883
IA,1/1/2014,0.16,51348
IA,1/1/2015,0.16,51382
IA,1/1/2014,0.209,56968
IA,1/1/2015,0.209,56504
IA,1/1/2014,0.134,50848
IA,1/1/2015,0.134,53049
IA,1/1/2014,0.181,44254
IA,1/1/2015,0.181,41461
IA,1/1/2014,0.197,45265
IA,1/1/2015,0.197,49012
IA,1/1/2014,0.116,46142
IA,1/1/2015,0.116,44669
IA,1/1/2014,0.207,53219
IA,1/1/2015,0.207,54025
IA,1/1/2014,0.127,49861
IA,1/1/2015,0.127,57287
IA,1/1/2014,,46270
IA,1/1/2015,,51017
IA,1/1/2014,0.15,45205
IA,1/1/2015,0.15,47438
IA,1/1/2014,0.251,47639
IA,1/1/2015,0.251,49536
IA,1/1/2014,0.258,58885
IA,1/1/2015,0.258,58113
IA,1/1/2014,0.249,45780
IA,1/1/2015,0.249,50401
IA,1/1/2014,0.193,57942
IA,1/1/2015,0.193,59388
IA,1/1/2014,0.216,49911
IA,1/1/2015,0.216,50570
IA,1/1/2014,0.166,50883
IA,1/1/2015,0.166,50799
IA,1/1/2014,,40049
IA,1/1/2015,,47319
IA,1/1/2014,0.264,46997
IA,1/1/2015,0.264,51399
IA,1/1/2014,0.239,53315
IA,1/1/2015,0.239,54444
IA,1/1/2014,0.248,53135
IA,1/1/2015,0.248,54740
IA,1/1/2014,0.136,61176
IA,1/1/2015,0.136,61817
IA,1/1/2014,0.18,51291
IA,1/1/2015,0.18,53782
IA,1/1/2014,0.236,47799
IA,1/1/2015,0.236,53844
IA,1/1/2014,,44939
IA,1/1/2015,,45009
IA,1/1/2014,,42430
IA,1/1/2015,,43357
IA,1/1/2014,,42183
IA,1/1/2015,,43019
IA,1/1/2014,0.14,41547
IA,1/1/2015,0.14,40629
IA,1/1/2014,0.202,63310
IA,1/1/2015,0.202,66328
IA,1/1/2014,0.143,53888
IA,1/1/2015,0.143,54480
IA,1/1/2014,,39060
IA,1/1/2015,,38981
IA,1/1/2014,0.193,42444
IA,1/1/2015,0.193,45202
IA,1/1/2014,0.144,49213
IA,1/1/2015,0.144,50383
IA,1/1/2014,0.21,49889
IA,1/1/2015,0.21,53194
IA,1/1/2014,0.203,43163
IA,1/1/2015,0.203,45678
IA,1/1/2014,,48382
IA,1/1/2015,,49605
IA,1/1/2014,0.216,47677
IA,1/1/2015,0.216,49369
ID,1/1/2014,0.16,54337
ID,1/1/2015,0.16,53420
ID,1/1/2014,0.172,34207
ID,1/1/2015,0.172,37630
ID,1/1/2014,0.127,42993
ID,1/1/2015,0.127,42665
ID,1/1/2014,0.047,42134
ID,1/1/2015,0.047,45589
ID,1/1/2014,0.178,40069
ID,1/1/2015,0.178,39530
ID,1/1/2014,0.104,46816
ID,1/1/2015,0.104,47721
ID,1/1/2014,0.27,59910
ID,1/1/2015,0.27,67936
ID,1/1/2014,0.195,48986
ID,1/1/2015,0.195,48974
ID,1/1/2014,0.194,39720
ID,1/1/2015,0.194,41797
ID,1/1/2014,0.091,50347
ID,1/1/2015,0.091,50559
ID,1/1/2014,0.12,38257
ID,1/1/2015,0.12,39681
ID,1/1/2014,,43611
ID,1/1/2015,,41739
ID,1/1/2014,0.134,41700
ID,1/1/2015,0.134,42237
ID,1/1/2014,0.092,55010
ID,1/1/2015,0.092,54579
ID,1/1/2014,0.096,42155
ID,1/1/2015,0.096,44160
ID,1/1/2014,0.142,38980
ID,1/1/2015,0.142,40068
ID,1/1/2014,0.194,44309
ID,1/1/2015,0.194,41522
ID,1/1/2014,0.194,42391
ID,1/1/2015,0.194,42680
ID,1/1/2014,0.06,46607
ID,1/1/2015,0.06,44790
ID,1/1/2014,0.097,41629
ID,1/1/2015,0.097,44130
ID,1/1/2014,0.095,40399
ID,1/1/2015,0.095,44173
ID,1/1/2014,0.119,39809
ID,1/1/2015,0.119,41310
ID,1/1/2014,0.192,36365
ID,1/1/2015,0.192,39434
ID,1/1/2014,0.086,50080
ID,1/1/2015,0.086,52950
ID,1/1/2014,0.141,43384
ID,1/1/2015,0.141,41595
ID,1/1/2014,0.165,46886
ID,1/1/2015,0.165,51681
ID,1/1/2014,0.217,40873
ID,1/1/2015,0.217,43699
ID,1/1/2014,0.123,36797
ID,1/1/2015,0.123,38367
ID,1/1/2014,0.278,40035
ID,1/1/2015,0.278,41190
ID,1/1/2014,0.225,42224
ID,1/1/2015,0.225,42625
ID,1/1/2014,0.032,37565
ID,1/1/2015,0.032,37142
ID,1/1/2014,0.134,42978
ID,1/1/2015,0.134,41968
ID,1/1/2014,0.186,45155
ID,1/1/2015,0.186,46753
ID,1/1/2014,,44628
ID,1/1/2015,,45040
ID,1/1/2014,0.066,38197
ID,1/1/2015,0.066,35017
ID,1/1/2014,0.132,41314
ID,1/1/2015,0.132,43642
ID,1/1/2014,0.105,40713
ID,1/1/2015,0.105,44450
ID,1/1/2014,0.207,37294
ID,1/1/2015,0.207,37431
ID,1/1/2014,0.199,54231
ID,1/1/2015,0.199,52650
ID,1/1/2014,0.131,41499
ID,1/1/2015,0.131,44602
ID,1/1/2014,0.167,46314
ID,1/1/2015,0.167,48879
ID,1/1/2014,0.103,36767
ID,1/1/2015,0.103,37539
IL,1/1/2014,0.164,46038
IL,1/1/2015,0.164,43604
IL,1/1/2014,,28933
IL,1/1/2015,,30141
IL,1/1/2014,,46639
IL,1/1/2015,,48464
IL,1/1/2014,0.093,60433
IL,1/1/2015,0.093,59537
IL,1/1/2014,,46481
IL,1/1/2015,,46522
IL,1/1/2014,0.226,48005
IL,1/1/2015,0.226,49062
IL,1/1/2014,,47131
IL,1/1/2015,,48504
IL,1/1/2014,,47376
IL,1/1/2015,,43643
IL,1/1/2014,,44651
IL,1/1/2015,,45257
IL,1/1/2014,0.182,46708
IL,1/1/2015,0.182,46917
IL,1/1/2014,0.156,43393
IL,1/1/2015,0.156,49391
IL,1/1/2014,,47404
IL,1/1/2015,,46287
IL,1/1/2014,,40573
IL,1/1/2015,,42369
IL,1/1/2014,0.232,60498
IL,1/1/2015,0.232,61843
IL,1/1/2014,0.135,36093
IL,1/1/2015,0.135,39353
IL,1/1/2014,0.212,52160
IL,1/1/2015,0.212,53795
IL,1/1/2014,,44363
IL,1/1/2015,,47517
IL,1/1/2014,,44384
IL,1/1/2015,,47382
IL,1/1/2014,,51794
IL,1/1/2015,,53303
IL,1/1/2014,0.238,50502
IL,1/1/2015,0.238,54204
IL,1/1/2014,,52758
IL,1/1/2015,,49179
IL,1/1/2014,0.201,78131
IL,1/1/2015,0.201,76269
IL,1/1/2014,,42645
IL,1/1/2015,,44433
IL,1/1/2014,,43124
IL,1/1/2015,,45675
IL,1/1/2014,0.311,51319
IL,1/1/2015,0.311,50900
IL,1/1/2014,,41997
IL,1/1/2015,,43014
IL,1/1/2014,,48652
IL,1/1/2015,,52375
IL,1/1/2014,0.12,38992
IL,1/1/2015,0.12,35681
IL,1/1/2014,0.154,41899
IL,1/1/2015,0.154,46342
IL,1/1/2014,,38126
IL,1/1/2015,,40349
IL,1/1/2014,,41576
IL,1/1/2015,,41588
IL,1/1/2014,0.196,63167
IL,1/1/2015,0.196,68474
IL,1/1/2014,,42673
IL,1/1/2015,,42330
IL,1/1/2014,,45183
IL,1/1/2015,,47965
IL,1/1/2014,,36576
IL,1/1/2015,,36567
IL,1/1/2014,,47047
IL,1/1/2015,,45022
IL,1/1/2014,0.176,53998
IL,1/1/2015,0.176,52117
IL,1/1/2014,0.203,47201
IL,1/1/2015,0.203,46977
IL,1/1/2014,0.147,31900
IL,1/1/2015,0.147,34243
IL,1/1/2014,,48726
IL,1/1/2015,,52187
IL,1/1/2014,,40596
IL,1/1/2015,,40663
IL,1/1/2014,0.212,52049
IL,1/1/2015,0.212,54331
IL,1/1/2014,0.214,49671
IL,1/1/2015,0.214,49573
IL,1/1/2014,,43237
IL,1/1/2015,,39965
IL,1/1/2014,0.203,64870
IL,1/1/2015,0.203,71444
IL,1/1/2014,0.141,50985
IL,1/1/2015,0.141,49584
IL,1/1/2014,0.187,84816
IL,1/1/2015,0.187,79648
IL,1/1/2014,0.194,40973
IL,1/1/2015,0.194,39494
IL,1/1/2014,0.241,49431
IL,1/1/2015,0.241,49487
IL,1/1/2014,0.188,74459
IL,1/1/2015,0.188,75106
IL,1/1/2014,,39474
IL,1/1/2015,,39670
IL,1/1/2014,0.242,50304
IL,1/1/2015,0.242,53126
IL,1/1/2014,0.246,55150
IL,1/1/2015,0.246,52819
IL,1/1/2014,,47111
IL,1/1/2015,,50991
IL,1/1/2014,0.161,44889
IL,1/1/2015,0.161,46179
IL,1/1/2014,0.2,48349
IL,1/1/2015,0.2,50089
IL,1/1/2014,0.224,51736
IL,1/1/2015,0.224,53864
IL,1/1/2014,0.103,40890
IL,1/1/2015,0.103,40969
IL,1/1/2014,,53100
IL,1/1/2015,,50899
IL,1/1/2014,,45314
IL,1/1/2015,,45563
IL,1/1/2014,,40837
IL,1/1/2015,,41373
IL,1/1/2014,,40487
IL,1/1/2015,,41661
IL,1/1/2014,0.207,76417
IL,1/1/2015,0.207,75713
IL,1/1/2014,0.16,62129
IL,1/1/2015,0.16,62261
IL,1/1/2014,,62001
IL,1/1/2015,,60151
IL,1/1/2014,,52503
IL,1/1/2015,,53626
IL,1/1/2014,0.275,72265
IL,1/1/2015,0.275,71604
IL,1/1/2014,0.16,45365
IL,1/1/2015,0.16,42614
IL,1/1/2014,0.233,47514
IL,1/1/2015,0.233,48223
IL,1/1/2014,,50859
IL,1/1/2015,,47645
IL,1/1/2014,0.205,52976
IL,1/1/2015,0.205,51334
IL,1/1/2014,0.206,47310
IL,1/1/2015,0.206,49827
IL,1/1/2014,,40877
IL,1/1/2015,,41931
IL,1/1/2014,,63656
IL,1/1/2015,,66279
IL,1/1/2014,,40087
IL,1/1/2015,,39430
IL,1/1/2014,,38588
IL,1/1/2015,,38676
IL,1/1/2014,,32510
IL,1/1/2015,,34828
IL,1/1/2014,,58776
IL,1/1/2015,,58438
IL,1/1/2014,0.269,46817
IL,1/1/2015,0.269,44991
IL,1/1/2014,,41667
IL,1/1/2015,,41985
IL,1/1/2014,0.155,49875
IL,1/1/2015,0.155,48160
IL,1/1/2014,,38056
IL,1/1/2015,,39281
IL,1/1/2014,0.198,55386
IL,1/1/2015,0.198,55255
IL,1/1/2014,,47766
IL,1/1/2015,,49808
IL,1/1/2014,,47541
IL,1/1/2015,,46004
IL,1/1/2014,,47428
IL,1/1/2015,,50569
IL,1/1/2014,0.194,46921
IL,1/1/2015,0.194,48343
IL,1/1/2014,,48225
IL,1/1/2015,,52428
IL,1/1/2014,0.227,45907
IL,1/1/2015,0.227,42897
IL,1/1/2014,0.172,60403
IL,1/1/2015,0.172,57544
IL,1/1/2014,,41054
IL,1/1/2015,,42799
IL,1/1/2014,0.168,40709
IL,1/1/2015,0.168,44085
IL,1/1/2014,,46323
IL,1/1/2015,,47351
IL,1/1/2014,,43045
IL,1/1/2015,,45770
IL,1/1/2014,0.265,54564
IL,1/1/2015,0.265,53967
IL,1/1/2014,,43662
IL,1/1/2015,,42896
IL,1/1/2014,,42911
IL,1/1/2015,,42621
IL,1/1/2014,0.186,45818
IL,1/1/2015,0.186,50489
IL,1/1/2014,0.236,72395
IL,1/1/2015,0.236,74669
IL,1/1/2014,0.136,41033
IL,1/1/2015,0.136,44041
IL,1/1/2014,0.178,49060
IL,1/1/2015,0.178,47214
IL,1/1/2014,0.18,69806
IL,1/1/2015,0.18,67036
IN,1/1/2014,0.135,42944
IN,1/1/2015,0.135,48001
IN,1/1/2014,0.168,48795
IN,1/1/2015,0.168,45587
IN,1/1/2014,0.158,53475
IN,1/1/2015,0.158,54341
IN,1/1/2014,,48692
IN,1/1/2015,,49318
IN,1/1/2014,0.143,38927
IN,1/1/2015,0.143,39373
IN,1/1/2014,0.189,69919
IN,1/1/2015,0.189,68047
IN,1/1/2014,,49837
IN,1/1/2015,,51074
IN,1/1/2014,0.146,51038
IN,1/1/2015,0.146,52587
IN,1/1/2014,0.144,40809
IN,1/1/2015,0.144,41611
IN,1/1/2014,0.156,49164
IN,1/1/2015,0.156,50296
IN,1/1/2014,,44230
IN,1/1/2015,,47030
IN,1/1/2014,0.115,47748
IN,1/1/2015,0.115,47279
IN,1/1/2014,,39534
IN,1/1/2015,,38014
IN,1/1/2014,0.162,44689
IN,1/1/2015,0.162,45578
IN,1/1/2014,0.135,48116
IN,1/1/2015,0.135,50279
IN,1/1/2014,0.144,57465
IN,1/1/2015,0.144,55077
IN,1/1/2014,0.119,47387
IN,1/1/2015,0.119,47666
IN,1/1/2014,0.119,37339
IN,1/1/2015,0.119,37116
IN,1/1/2014,0.225,53814
IN,1/1/2015,0.225,55606
IN,1/1/2014,0.103,45806
IN,1/1/2015,0.103,46123
IN,1/1/2014,0.11,39998
IN,1/1/2015,0.11,40212
IN,1/1/2014,0.144,53367
IN,1/1/2015,0.144,55844
IN,1/1/2014,0.129,47905
IN,1/1/2015,0.129,42732
IN,1/1/2014,0.22,45992
IN,1/1/2015,0.22,53538
IN,1/1/2014,0.137,44300
IN,1/1/2015,0.137,44337
IN,1/1/2014,0.101,49320
IN,1/1/2015,0.101,48579
IN,1/1/2014,0.124,39151
IN,1/1/2015,0.124,39325
IN,1/1/2014,0.12,42684
IN,1/1/2015,0.12,43786
IN,1/1/2014,0.19,88429
IN,1/1/2015,0.19,84022
IN,1/1/2014,0.165,66131
IN,1/1/2015,0.165,67738
IN,1/1/2014,0.183,50704
IN,1/1/2015,0.183,50321
IN,1/1/2014,0.153,70886
IN,1/1/2015,0.153,68575
IN,1/1/2014,0.086,41565
IN,1/1/2015,0.086,42133
IN,1/1/2014,0.136,42148
IN,1/1/2015,0.136,45211
IN,1/1/2014,0.222,43552
IN,1/1/2015,0.222,44828
IN,1/1/2014,0.151,46573
IN,1/1/2015,0.151,49614
IN,1/1/2014,0.149,54092
IN,1/1/2015,0.149,53757
IN,1/1/2014,0.102,42410
IN,1/1/2015,0.102,41847
IN,1/1/2014,0.14,43104
IN,1/1/2015,0.14,44569
IN,1/1/2014,0.113,46023
IN,1/1/2015,0.113,44554
IN,1/1/2014,0.189,61671
IN,1/1/2015,0.189,58936
IN,1/1/2014,0.136,41356
IN,1/1/2015,0.136,44091
IN,1/1/2014,0.118,50153
IN,1/1/2015,0.118,51603
IN,1/1/2014,0.194,46127
IN,1/1/2015,0.194,46610
IN,1/1/2014,0.115,47870
IN,1/1/2015,0.115,51810
IN,1/1/2014,0.184,48015
IN,1/1/2015,0.184,48341
IN,1/1/2014,0.112,39447
IN,1/1/2015,0.112,44435
IN,1/1/2014,0.168,42707
IN,1/1/2015,0.168,41117
IN,1/1/2014,0.157,41586
IN,1/1/2015,0.157,41478
IN,1/1/2014,0.111,46129
IN,1/1/2015,0.111,45855
IN,1/1/2014,0.142,44597
IN,1/1/2015,0.142,46839
IN,1/1/2014,0.195,43608
IN,1/1/2015,0.195,43694
IN,1/1/2014,0.173,39309
IN,1/1/2015,0.173,42404
IN,1/1/2014,0.156,45404
IN,1/1/2015,0.156,50889
IN,1/1/2014,0.182,52886
IN,1/1/2015,0.182,56491
IN,1/1/2014,0.254,50129
IN,1/1/2015,0.254,53715
IN,1/1/2014,0.156,44192
IN,1/1/2015,0.156,48789
IN,1/1/2014,,49301
IN,1/1/2015,,50518
IN,1/1/2014,0.151,38651
IN,1/1/2015,0.151,39411
IN,1/1/2014,0.23,41106
IN,1/1/2015,0.23,42994
IN,1/1/2014,0.148,41311
IN,1/1/2015,0.148,41964
IN,1/1/2014,0.187,42942
IN,1/1/2015,0.187,45722
IN,1/1/2014,,44977
IN,1/1/2015,,45679
IN,1/1/2014,0.187,63879
IN,1/1/2015,0.187,64530
IN,1/1/2014,0.188,61587
IN,1/1/2015,0.188,58477
IN,1/1/2014,,41818
IN,1/1/2015,,44821
IN,1/1/2014,0.104,47161
IN,1/1/2015,0.104,51052
IN,1/1/2014,0.16,40656
IN,1/1/2015,0.16,41057
IN,1/1/2014,0.244,48227
IN,1/1/2015,0.244,47495
IN,1/1/2014,0.078,44979
IN,1/1/2015,0.078,46910
IN,1/1/2014,,40299
IN,1/1/2015,,43650
IN,1/1/2014,0.156,49965
IN,1/1/2015,0.156,49657
IN,1/1/2014,0.197,55824
IN,1/1/2015,0.197,50533
IN,1/1/2014,0.191,45248
IN,1/1/2015,0.191,40978
IN,1/1/2014,0.201,41700
IN,1/1/2015,0.201,39552
IN,1/1/2014,0.203,46412
IN,1/1/2015,0.203,46275
IN,1/1/2014,0.158,41223
IN,1/1/2015,0.158,41978
IN,1/1/2014,0.168,42497
IN,1/1/2015,0.168,43243
IN,1/1/2014,0.173,43529
IN,1/1/2015,0.173,47808
IN,1/1/2014,,53917
IN,1/1/2015,,53185
IN,1/1/2014,,44796
IN,1/1/2015,,45411
IN,1/1/2014,0.149,41784
IN,1/1/2015,0.149,42014
IN,1/1/2014,0.21,42709
IN,1/1/2015,0.21,40813
IN,1/1/2014,0.164,40091
IN,1/1/2015,0.164,39014
